Month,ATC2_desc,Scripts
1993-06-01T00:00:00Z,MINERAL SUPPLEMENTS,70762
1993-07-01T00:00:00Z,MINERAL SUPPLEMENTS,73215
1993-08-01T00:00:00Z,MINERAL SUPPLEMENTS,61694
1993-09-01T00:00:00Z,MINERAL SUPPLEMENTS,55140
1993-10-01T00:00:00Z,MINERAL SUPPLEMENTS,50905
1993-11-01T00:00:00Z,MINERAL SUPPLEMENTS,44862
1993-12-01T00:00:00Z,MINERAL SUPPLEMENTS,42789
1994-01-01T00:00:00Z,MINERAL SUPPLEMENTS,45200
1994-02-01T00:00:00Z,MINERAL SUPPLEMENTS,66244
1994-03-01T00:00:00Z,MINERAL SUPPLEMENTS,75253
1994-04-01T00:00:00Z,MINERAL SUPPLEMENTS,74715
1994-05-01T00:00:00Z,MINERAL SUPPLEMENTS,80279
1994-06-01T00:00:00Z,MINERAL SUPPLEMENTS,74313
1994-07-01T00:00:00Z,MINERAL SUPPLEMENTS,71153
1994-08-01T00:00:00Z,MINERAL SUPPLEMENTS,61094
1994-09-01T00:00:00Z,MINERAL SUPPLEMENTS,57070
1994-10-01T00:00:00Z,MINERAL SUPPLEMENTS,54503
1994-11-01T00:00:00Z,MINERAL SUPPLEMENTS,44505
1994-12-01T00:00:00Z,MINERAL SUPPLEMENTS,44821
1995-01-01T00:00:00Z,MINERAL SUPPLEMENTS,40419
1995-02-01T00:00:00Z,MINERAL SUPPLEMENTS,72172
1995-03-01T00:00:00Z,MINERAL SUPPLEMENTS,82688
1995-04-01T00:00:00Z,MINERAL SUPPLEMENTS,81743
1995-05-01T00:00:00Z,MINERAL SUPPLEMENTS,80992
1995-06-01T00:00:00Z,MINERAL SUPPLEMENTS,77030
1995-07-01T00:00:00Z,MINERAL SUPPLEMENTS,73753
1995-08-01T00:00:00Z,MINERAL SUPPLEMENTS,64151
1995-09-01T00:00:00Z,MINERAL SUPPLEMENTS,58823
1995-10-01T00:00:00Z,MINERAL SUPPLEMENTS,52738
1995-11-01T00:00:00Z,MINERAL SUPPLEMENTS,48393
1995-12-01T00:00:00Z,MINERAL SUPPLEMENTS,44291
1996-01-01T00:00:00Z,MINERAL SUPPLEMENTS,43645
1996-02-01T00:00:00Z,MINERAL SUPPLEMENTS,70566
1996-03-01T00:00:00Z,MINERAL SUPPLEMENTS,80948
1996-04-01T00:00:00Z,MINERAL SUPPLEMENTS,86428
1996-05-01T00:00:00Z,MINERAL SUPPLEMENTS,83314
1996-06-01T00:00:00Z,MINERAL SUPPLEMENTS,88392
1996-07-01T00:00:00Z,MINERAL SUPPLEMENTS,74174
1996-08-01T00:00:00Z,MINERAL SUPPLEMENTS,69507
1996-09-01T00:00:00Z,MINERAL SUPPLEMENTS,61328
1996-10-01T00:00:00Z,MINERAL SUPPLEMENTS,50878
1996-11-01T00:00:00Z,MINERAL SUPPLEMENTS,51178
1996-12-01T00:00:00Z,MINERAL SUPPLEMENTS,46273
1997-01-01T00:00:00Z,MINERAL SUPPLEMENTS,28395
1997-02-01T00:00:00Z,MINERAL SUPPLEMENTS,34484
1997-03-01T00:00:00Z,MINERAL SUPPLEMENTS,38143
1997-04-01T00:00:00Z,MINERAL SUPPLEMENTS,31656
1997-05-01T00:00:00Z,MINERAL SUPPLEMENTS,32816
1997-06-01T00:00:00Z,MINERAL SUPPLEMENTS,26555
1997-07-01T00:00:00Z,MINERAL SUPPLEMENTS,23303
1997-08-01T00:00:00Z,MINERAL SUPPLEMENTS,21250
1997-09-01T00:00:00Z,MINERAL SUPPLEMENTS,15785
1997-10-01T00:00:00Z,MINERAL SUPPLEMENTS,16294
1997-11-01T00:00:00Z,MINERAL SUPPLEMENTS,12607
1997-12-01T00:00:00Z,MINERAL SUPPLEMENTS,10807
1998-01-01T00:00:00Z,MINERAL SUPPLEMENTS,13327
1998-02-01T00:00:00Z,MINERAL SUPPLEMENTS,21103
1998-03-01T00:00:00Z,MINERAL SUPPLEMENTS,25426
1998-04-01T00:00:00Z,MINERAL SUPPLEMENTS,20800
1998-05-01T00:00:00Z,MINERAL SUPPLEMENTS,24874
1998-06-01T00:00:00Z,MINERAL SUPPLEMENTS,22145
1998-07-01T00:00:00Z,MINERAL SUPPLEMENTS,20614
1998-08-01T00:00:00Z,MINERAL SUPPLEMENTS,18585
1998-09-01T00:00:00Z,MINERAL SUPPLEMENTS,15255
1998-10-01T00:00:00Z,MINERAL SUPPLEMENTS,13143
1998-11-01T00:00:00Z,MINERAL SUPPLEMENTS,12237
1998-12-01T00:00:00Z,MINERAL SUPPLEMENTS,10657
1999-01-01T00:00:00Z,MINERAL SUPPLEMENTS,10692
1999-02-01T00:00:00Z,MINERAL SUPPLEMENTS,20676
1999-03-01T00:00:00Z,MINERAL SUPPLEMENTS,18593
1999-04-01T00:00:00Z,MINERAL SUPPLEMENTS,23426
1999-05-01T00:00:00Z,MINERAL SUPPLEMENTS,21768
1999-06-01T00:00:00Z,MINERAL SUPPLEMENTS,16864
1999-07-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,8635
1999-08-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7305
1999-09-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7086
1999-10-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7236
1999-11-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6445
1999-12-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6685
2000-01-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,5421
2000-02-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7525
2000-03-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,8624
2000-04-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,9321
2000-05-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,8364
2000-06-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,8668
2000-07-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,8855
2000-08-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7717
2000-09-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7377
2000-10-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6652
2000-11-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6119
2000-12-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6405
2001-01-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,4681
2001-02-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7364
2001-03-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,9252
2001-04-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,8947
2001-05-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,9257
2001-06-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,9292
2001-07-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,9279
2001-08-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,8847
2001-09-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7874
2001-10-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7100
2001-11-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6626
2001-12-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7170
2002-01-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,4589
2002-02-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,8310
2002-03-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,10724
2002-04-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,9543
2002-05-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,10191
2002-06-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,9943
2002-07-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,9265
2002-08-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,9680
2002-09-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,8281
2002-10-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7835
2002-11-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7189
2002-12-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6872
2003-01-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,5845
2003-02-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,9869
2003-03-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,12079
2003-04-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,11361
2003-05-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,11337
2003-06-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,10541
2003-07-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,9772
2003-08-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,9530
2003-09-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7909
2003-10-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7900
2003-11-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6542
2003-12-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6451
2004-01-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,5987
2004-02-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,10040
2004-03-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,10766
2004-04-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,10680
2004-05-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,11039
2004-06-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,9422
2004-07-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,9593
2004-08-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,8360
2004-09-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7328
2004-10-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6884
2004-11-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,5988
2004-12-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6235
2005-01-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,4935
2005-02-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,8830
2005-03-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,9519
2005-04-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,9882
2005-05-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,9438
2005-06-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,8661
2005-07-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,8304
2005-08-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6742
2005-09-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6239
2005-10-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,5619
2005-11-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,4537
2005-12-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,5069
2006-01-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,3522
2006-02-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7165
2006-03-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,8096
2006-04-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7885
2006-05-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7775
2006-06-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7367
2006-07-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7015
2006-08-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,5818
2006-09-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,5596
2006-10-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,4618
2006-11-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,4217
2006-12-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,4205
2007-01-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,3243
2007-02-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6395
2007-03-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,8169
2007-04-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6856
2007-05-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,7059
2007-06-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6570
2007-07-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6179
2007-08-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,5544
2007-09-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,4824
2007-10-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,4148
2007-11-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,3727
2007-12-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,3573
2008-01-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,2941
2008-02-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,5773
2008-03-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6479
2008-04-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,5924
2008-05-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,6006
2008-06-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,5475
1991-07-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,5327
1991-08-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,4482
1991-09-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,3527
1991-10-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,3443
1991-11-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,3014
1991-12-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,2562
1992-01-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,2917
1992-02-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,4601
1992-03-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,5784
1992-04-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,5060
1992-05-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,5021
1992-06-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,4244
1992-07-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,4046
1992-08-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,3527
1992-09-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,2667
1992-10-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,2654
1992-11-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,2355
1992-12-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1872
1993-01-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,2481
1993-02-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,3863
1993-03-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,4144
1993-04-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,4116
1993-05-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,4084
1993-06-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,3215
1993-07-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,3175
1993-08-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,2541
1993-09-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,2243
1993-10-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,2031
1993-11-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1636
1993-12-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1538
1994-01-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1796
1994-02-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,3157
1994-03-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,3363
1994-04-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,3075
1994-05-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,3202
1994-06-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,2757
1994-07-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,2537
1994-08-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1973
1994-09-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1834
1994-10-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1630
1994-11-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1334
1994-12-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1244
1995-01-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1226
1995-02-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,2708
1995-03-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,2871
1995-04-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,2569
1995-05-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,2364
1995-06-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,2039
1995-07-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1763
1995-08-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1457
1995-09-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1260
1995-10-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1058
1995-11-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,904
1995-12-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,833
1996-01-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,904
1996-02-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1690
1996-03-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1824
1996-04-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1808
1996-05-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1650
1996-06-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1563
1996-07-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1317
1996-08-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1164
1996-09-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1065
1996-10-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,881
1996-11-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,789
1996-12-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,662
1997-01-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,779
1997-02-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1331
1997-03-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1602
1997-04-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1418
1997-05-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1492
1997-06-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1296
1997-07-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1059
1997-08-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1018
1997-09-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,832
1997-10-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,805
1997-11-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,726
1997-12-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,604
1998-01-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,673
1998-02-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1191
1998-03-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1308
1998-04-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1062
1998-05-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1243
1998-06-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1031
1998-07-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,991
1998-08-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,892
1998-09-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,720
1998-10-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,684
1998-11-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,603
1998-12-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,600
1999-01-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,575
1999-02-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1066
1999-03-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,949
1999-04-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,1038
1999-05-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,996
1999-06-01T00:00:00Z,ANABOLIC AGENTS FOR SYSTEMIC USE,828
1999-07-01T00:00:00Z,APPETITE STIMULANTS,1691
1999-08-01T00:00:00Z,APPETITE STIMULANTS,1352
1999-09-01T00:00:00Z,APPETITE STIMULANTS,1381
1999-10-01T00:00:00Z,APPETITE STIMULANTS,1381
1999-11-01T00:00:00Z,APPETITE STIMULANTS,1243
1999-12-01T00:00:00Z,APPETITE STIMULANTS,1285
2000-01-01T00:00:00Z,APPETITE STIMULANTS,1163
2000-02-01T00:00:00Z,APPETITE STIMULANTS,1602
2000-03-01T00:00:00Z,APPETITE STIMULANTS,1952
2000-04-01T00:00:00Z,APPETITE STIMULANTS,1899
2000-05-01T00:00:00Z,APPETITE STIMULANTS,1637
2000-06-01T00:00:00Z,APPETITE STIMULANTS,1426
2000-07-01T00:00:00Z,APPETITE STIMULANTS,1360
2000-08-01T00:00:00Z,APPETITE STIMULANTS,1183
2000-09-01T00:00:00Z,APPETITE STIMULANTS,1182
2000-10-01T00:00:00Z,APPETITE STIMULANTS,1192
2000-11-01T00:00:00Z,APPETITE STIMULANTS,1065
2000-12-01T00:00:00Z,APPETITE STIMULANTS,1142
2001-01-01T00:00:00Z,APPETITE STIMULANTS,1012
2001-02-01T00:00:00Z,APPETITE STIMULANTS,1467
2001-03-01T00:00:00Z,APPETITE STIMULANTS,1809
2001-04-01T00:00:00Z,APPETITE STIMULANTS,1626
2001-05-01T00:00:00Z,APPETITE STIMULANTS,1518
2001-06-01T00:00:00Z,APPETITE STIMULANTS,1334
2001-07-01T00:00:00Z,APPETITE STIMULANTS,1246
2001-08-01T00:00:00Z,APPETITE STIMULANTS,1233
2001-09-01T00:00:00Z,APPETITE STIMULANTS,1103
2001-10-01T00:00:00Z,APPETITE STIMULANTS,1090
2001-11-01T00:00:00Z,APPETITE STIMULANTS,1028
2001-12-01T00:00:00Z,APPETITE STIMULANTS,1148
2002-01-01T00:00:00Z,APPETITE STIMULANTS,834
2002-02-01T00:00:00Z,APPETITE STIMULANTS,1327
2002-03-01T00:00:00Z,APPETITE STIMULANTS,1672
2002-04-01T00:00:00Z,APPETITE STIMULANTS,1330
2002-05-01T00:00:00Z,APPETITE STIMULANTS,1351
2002-06-01T00:00:00Z,APPETITE STIMULANTS,1130
2002-07-01T00:00:00Z,APPETITE STIMULANTS,1105
2002-08-01T00:00:00Z,APPETITE STIMULANTS,1140
2002-09-01T00:00:00Z,APPETITE STIMULANTS,1061
2002-10-01T00:00:00Z,APPETITE STIMULANTS,1062
2002-11-01T00:00:00Z,APPETITE STIMULANTS,946
2002-12-01T00:00:00Z,APPETITE STIMULANTS,967
2003-01-01T00:00:00Z,APPETITE STIMULANTS,931
2003-02-01T00:00:00Z,APPETITE STIMULANTS,1253
2003-03-01T00:00:00Z,APPETITE STIMULANTS,1472
2003-04-01T00:00:00Z,APPETITE STIMULANTS,1379
2003-05-01T00:00:00Z,APPETITE STIMULANTS,1228
2003-06-01T00:00:00Z,APPETITE STIMULANTS,1226
2003-07-01T00:00:00Z,APPETITE STIMULANTS,1034
2003-08-01T00:00:00Z,APPETITE STIMULANTS,979
2003-09-01T00:00:00Z,APPETITE STIMULANTS,937
2003-10-01T00:00:00Z,APPETITE STIMULANTS,936
2003-11-01T00:00:00Z,APPETITE STIMULANTS,878
2003-12-01T00:00:00Z,APPETITE STIMULANTS,916
2004-01-01T00:00:00Z,APPETITE STIMULANTS,837
2004-02-01T00:00:00Z,APPETITE STIMULANTS,1263
2004-03-01T00:00:00Z,APPETITE STIMULANTS,1203
2004-04-01T00:00:00Z,APPETITE STIMULANTS,1373
2004-05-01T00:00:00Z,APPETITE STIMULANTS,1337
2004-06-01T00:00:00Z,APPETITE STIMULANTS,1001
2004-07-01T00:00:00Z,APPETITE STIMULANTS,971
2004-08-01T00:00:00Z,APPETITE STIMULANTS,935
2004-09-01T00:00:00Z,APPETITE STIMULANTS,895
2004-10-01T00:00:00Z,APPETITE STIMULANTS,782
2004-11-01T00:00:00Z,APPETITE STIMULANTS,783
2004-12-01T00:00:00Z,APPETITE STIMULANTS,859
2005-01-01T00:00:00Z,APPETITE STIMULANTS,707
2005-02-01T00:00:00Z,APPETITE STIMULANTS,1001
2005-03-01T00:00:00Z,APPETITE STIMULANTS,1102
2005-04-01T00:00:00Z,APPETITE STIMULANTS,1034
2005-05-01T00:00:00Z,APPETITE STIMULANTS,996
2005-06-01T00:00:00Z,APPETITE STIMULANTS,874
2005-07-01T00:00:00Z,APPETITE STIMULANTS,799
2005-08-01T00:00:00Z,APPETITE STIMULANTS,714
2005-09-01T00:00:00Z,APPETITE STIMULANTS,714
2005-10-01T00:00:00Z,APPETITE STIMULANTS,708
2005-11-01T00:00:00Z,APPETITE STIMULANTS,650
2005-12-01T00:00:00Z,APPETITE STIMULANTS,704
2006-01-01T00:00:00Z,APPETITE STIMULANTS,625
2006-02-01T00:00:00Z,APPETITE STIMULANTS,893
2006-03-01T00:00:00Z,APPETITE STIMULANTS,940
2006-04-01T00:00:00Z,APPETITE STIMULANTS,930
2006-05-01T00:00:00Z,APPETITE STIMULANTS,806
